adm3_pcode,adm3_name,adm1_name,oblast_en,center_lon,center_lat,occupied_mar2022,dist_km,n_events_feb_apr_2022,adm3_name_en,adm3_name_uk,month,pit_total_uah,month_dt,year,month_num,post_invasion,during_occ,post_lib,log_pit
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2021-06,47929088.02,2021-06-01,2021.0,6.0,0,0,0,17.685233164487425
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2021-07,56740783.64,2021-07-01,2021.0,7.0,0,0,0,17.854003815941645
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2021-08,65456420.93,2021-08-01,2021.0,8.0,0,0,0,17.996895165140074
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2021-09,75761373.17,2021-09-01,2021.0,9.0,0,0,0,18.143099145141168
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2021-10,88149532.96000001,2021-10-01,2021.0,10.0,0,0,0,18.294545179896843
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2021-11,98747607.43000002,2021-11-01,2021.0,11.0,0,0,0,18.408077743021856
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2021-12,113862784.15999998,2021-12-01,2021.0,12.0,0,0,0,18.55050464245626
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2022-01,7316914.72,2022-01-01,2022.0,1.0,0,0,0,15.805699447417979
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2022-02,18411930.28,2022-02-01,2022.0,2.0,1,1,0,16.728509451563834
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2022-03,25357199.519999996,2022-03-01,2022.0,3.0,1,1,0,17.048573291850015
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2022-04,32708605.6,2022-04-01,2022.0,4.0,1,1,0,17.303148800013517
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2022-05,41124484.42,2022-05-01,2022.0,5.0,1,0,1,17.532114254387942
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2022-06,50000543.019999996,2022-06-01,2022.0,6.0,1,0,1,17.72754444373323
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2022-07,59493997.69,2022-07-01,2022.0,7.0,1,0,1,17.901386003075967
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2022-08,68737716.31,2022-08-01,2022.0,8.0,1,0,1,18.045808621240745
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2022-09,78800402.00999999,2022-09-01,2022.0,9.0,1,0,1,18.18242866915513
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2022-10,88226843.06,2022-10-01,2022.0,10.0,1,0,1,18.295421829092376
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2022-11,98654927.14,2022-11-01,2022.0,11.0,1,0,1,18.407138744988494
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2022-12,114482356.44,2022-12-01,2022.0,12.0,1,0,1,18.555931285593037
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2023-01,28556512.919999998,2023-01-01,2023.0,1.0,1,0,1,17.167395626360882
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2023-02,37543190.16,2023-02-01,2023.0,2.0,1,0,1,17.441002592435698
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2023-03,46214814.11,2023-03-01,2023.0,3.0,1,0,1,17.64881097802387
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2023-04,77225605.58,2023-04-01,2023.0,4.0,1,0,1,18.162241651448333
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2023-05,86831851.60999998,2023-05-01,2023.0,5.0,1,0,1,18.279484077868183
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2023-06,98330363.03999999,2023-06-01,2023.0,6.0,1,0,1,18.40384342897668
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2023-07,108978301.91000001,2023-07-01,2023.0,7.0,1,0,1,18.50665936450761
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2023-08,119010872.56,2023-08-01,2023.0,8.0,1,0,1,18.594725421355193
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2023-09,129734958.23,2023-09-01,2023.0,9.0,1,0,1,18.681004152134825
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2023-10,143182677.06,2023-10-01,2023.0,10.0,1,0,1,18.779631841906017
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2023-11,153968870.55,2023-11-01,2023.0,11.0,1,0,1,18.85226100715411
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2023-12,170714566.14000002,2023-12-01,2023.0,12.0,1,0,1,18.955503521792043
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2024-01,8712698.72,2024-01-01,2024.0,1.0,1,0,1,15.980292257174119
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2024-02,17854829.080000002,2024-02-01,2024.0,2.0,1,0,1,16.697784622303402
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2024-03,26993003.439999998,2024-03-01,2024.0,3.0,1,0,1,17.111088295582928
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2024-04,36388117.300000004,2024-04-01,2024.0,4.0,1,0,1,17.409752858990586
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2024-05,47121364.760000005,2024-05-01,2024.0,5.0,1,0,1,17.66823708160742
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2024-06,59340631.529999994,2024-06-01,2024.0,6.0,1,0,1,17.89880483219043
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2024-07,70300163.69,2024-07-01,2024.0,7.0,1,0,1,18.068284699452402
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2024-08,82103911.25,2024-08-01,2024.0,8.0,1,0,1,18.223496225540675
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2024-09,104429097.28999999,2024-09-01,2024.0,9.0,1,0,1,18.464018913830692
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2024-10,123659155.99000001,2024-10-01,2024.0,10.0,1,0,1,18.633039604911506
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2024-11,137266600.93,2024-11-01,2024.0,11.0,1,0,1,18.737435592277308
UA6310007,Oleksiivska,Kharkivska,Kharkiv,36.324948875966406,49.399761719022806,1,-4.091941788486706,2,Oleksiivska,Олексіївська,2024-12,155719106.8,2024-12-01,2024.0,12.0,1,0,1,18.8635643511756
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2021-01,6632322.84,2021-01-01,2021.0,1.0,0,0,0,15.707465804520687
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2021-02,15334970.09,2021-02-01,2021.0,2.0,0,0,0,16.545646470298845
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2021-03,24935007.859999996,2021-03-01,2021.0,3.0,0,0,0,17.031783352286137
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2021-04,37688122.76,2021-04-01,2021.0,4.0,0,0,0,17.444855583160486
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2021-05,46269881.27,2021-05-01,2021.0,5.0,0,0,0,17.65000181646672
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2021-06,57729086.0,2021-06-01,2021.0,6.0,0,0,0,17.87127171191119
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2021-07,66982279.56,2021-07-01,2021.0,7.0,0,0,0,18.01993867312335
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2021-08,77730719.28999999,2021-08-01,2021.0,8.0,0,0,0,18.168761107727214
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2021-09,89323506.4,2021-09-01,2021.0,9.0,0,0,0,18.307775251966437
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2021-10,99167974.43,2021-10-01,2021.0,10.0,0,0,0,18.412325691808206
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2021-11,111367939.69,2021-11-01,2021.0,11.0,0,0,0,18.528350058491675
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2021-12,126734582.2,2021-12-01,2021.0,12.0,0,0,0,18.657605561479663
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2022-01,9174158.75,2022-01-01,2022.0,1.0,0,0,0,16.0319013673297
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2022-02,25082159.16,2022-02-01,2022.0,2.0,1,1,0,17.03766740080145
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2022-03,32799597.85,2022-03-01,2022.0,3.0,1,1,0,17.305926843096657
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2022-04,41368878.21,2022-04-01,2022.0,4.0,1,1,0,17.538039446216604
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2022-05,53115382.75,2022-05-01,2022.0,5.0,1,0,1,17.787977157059544
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2022-06,65471364.7,2022-06-01,2022.0,6.0,1,0,1,17.997123440135557
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2022-07,75762625.29999998,2022-07-01,2022.0,7.0,1,0,1,18.14311567229193
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2022-08,85648711.96000001,2022-08-01,2022.0,8.0,1,0,1,18.26576475588478
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2022-09,98190426.34,2022-09-01,2022.0,9.0,1,0,1,18.40241928731036
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2022-10,115582646.59,2022-10-01,2022.0,10.0,1,0,1,18.565496395582375
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2022-11,135710922.57000002,2022-11-01,2022.0,11.0,1,0,1,18.726037619501938
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2022-12,158307614.98999998,2022-12-01,2022.0,12.0,1,0,1,18.88005063481207
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2023-01,15675026.45,2023-01-01,2023.0,1.0,1,0,1,16.567579395677896
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2023-02,29535483.44,2023-02-01,2023.0,2.0,1,0,1,17.201102960823594
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2023-03,44197191.6,2023-03-01,2023.0,3.0,1,0,1,17.604171829193607
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2023-04,58594303.91,2023-04-01,2023.0,4.0,1,0,1,17.886148063988212
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2023-05,78106522.63,2023-05-01,2023.0,5.0,1,0,1,18.173584140514887
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2023-06,104312443.87999998,2023-06-01,2023.0,6.0,1,0,1,18.462901230973966
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2023-07,129124516.25,2023-07-01,2023.0,7.0,1,0,1,18.676287746771724
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2023-08,144569379.85,2023-08-01,2023.0,8.0,1,0,1,18.789270094575034
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2023-09,161222754.75,2023-09-01,2023.0,9.0,1,0,1,18.898297542776238
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2023-10,173661756.32000002,2023-10-01,2023.0,10.0,1,0,1,18.972620041859173
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2023-11,184080546.57,2023-11-01,2023.0,11.0,1,0,1,19.030883978317554
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2023-12,202526556.7,2023-12-01,2023.0,12.0,1,0,1,19.126381585047373
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2024-01,10022886.25,2024-01-01,2024.0,1.0,1,0,1,16.120381760816723
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2024-02,21515765.14,2024-02-01,2024.0,2.0,1,0,1,16.884296533195545
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2024-03,33099865.51,2024-03-01,2024.0,3.0,1,0,1,17.315039807408645
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2024-04,44669152.51,2024-04-01,2024.0,4.0,1,0,1,17.61479374329426
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2024-05,58118238.7,2024-05-01,2024.0,5.0,1,0,1,17.877990108871142
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2024-06,71220003.39,2024-06-01,2024.0,6.0,1,0,1,18.08128429745389
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2024-07,82854821.69,2024-07-01,2024.0,7.0,1,0,1,18.232600510040122
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2024-08,94836131.07,2024-08-01,2024.0,8.0,1,0,1,18.36766103458876
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2024-09,110897293.58,2024-09-01,2024.0,9.0,1,0,1,18.52411505689228
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2024-10,124779758.22,2024-10-01,2024.0,10.0,1,0,1,18.642060815008893
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2024-11,138739824.58,2024-11-01,2024.0,11.0,1,0,1,18.74811097874895
UA6310009,Zlatopilska,Kharkivska,Kharkiv,36.19366589218309,49.34173735512547,0,2.822042846293619,0,Zlatopilska,Златопільська,2024-12,158082326.0,2024-12-01,2024.0,12.0,1,0,1,18.878626512250225
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2021-01,5002818.44,2021-01-01,2021.0,1.0,0,0,0,15.425512199473278
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2021-02,11352217.33,2021-02-01,2021.0,2.0,0,0,0,16.24492373037139
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2021-03,17934722.42,2021-03-01,2021.0,3.0,0,0,0,16.702249247586234
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2021-04,24307091.550000004,2021-04-01,2021.0,4.0,0,0,0,17.006278740209304
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2021-05,30474105.19,2021-05-01,2021.0,5.0,0,0,0,17.232387903615198
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2021-06,37612346.41,2021-06-01,2021.0,6.0,0,0,0,17.44284294301623
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2021-07,45076264.43,2021-07-01,2021.0,7.0,0,0,0,17.623866400536464
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2021-08,52554324.99,2021-08-01,2021.0,8.0,0,0,0,17.777357973307197
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2021-09,61059074.309999995,2021-09-01,2021.0,9.0,0,0,0,17.92735240119957
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2021-10,69952409.57000001,2021-10-01,2021.0,10.0,0,0,0,18.06332571981151
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2021-11,79215604.13000001,2021-11-01,2021.0,11.0,0,0,0,18.18768387184561
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2021-12,90239877.93,2021-12-01,2021.0,12.0,0,0,0,18.317982004068618
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2022-01,9343054.69,2022-01-01,2022.0,1.0,0,0,0,16.05014391836955
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2022-02,20014993.23,2022-02-01,2022.0,2.0,1,1,0,16.81199226212498
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2022-03,25908156.27,2022-03-01,2022.0,3.0,1,1,0,17.07006842959229
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2022-04,32229823.35,2022-04-01,2022.0,4.0,1,1,0,17.288402803885365
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2022-05,37058244.29,2022-05-01,2022.0,5.0,1,0,1,17.42800142988619
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2022-06,42678225.24999999,2022-06-01,2022.0,6.0,1,0,1,17.569199424255864
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2022-07,47451315.150000006,2022-07-01,2022.0,7.0,1,0,1,17.675214820254077
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2022-08,53834828.24999999,2022-08-01,2022.0,8.0,1,0,1,17.801431199498495
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2022-09,60339625.29,2022-09-01,2022.0,9.0,1,0,1,17.915499598271968
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2022-10,66879991.75,2022-10-01,2022.0,10.0,1,0,1,18.018410418337606
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2022-11,73544578.51,2022-11-01,2022.0,11.0,1,0,1,18.113402304267336
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2022-12,81919363.71000001,2022-12-01,2022.0,12.0,1,0,1,18.22124596422052
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2023-01,6147598.9799999995,2023-01-01,2023.0,1.0,1,0,1,15.631572316461991
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2023-02,13419210.09,2023-02-01,2023.0,2.0,1,0,1,16.412197901639747
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2023-03,20316795.840000004,2023-03-01,2023.0,3.0,1,0,1,16.82695853242195
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2023-04,27370636.22,2023-04-01,2023.0,4.0,1,0,1,17.124981362441133
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2023-05,36294731.44,2023-05-01,2023.0,5.0,1,0,1,17.407183176859608
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2023-06,47065273.28,2023-06-01,2023.0,6.0,1,0,1,17.667046010631594
UA6312001,Bezliudivska,Kharkivska,Kharkiv,36.31293001865265,49.84696716631176,1,-2.540831526977511,1,Bezliudivska,Безлюдівська,2023-07,55872320.64,2023-07-01,2023.0,7.0,1,0,1,17.838579674894508
