adm3_pcode,adm3_name,adm1_name,oblast_en,center_lon,center_lat,occupied_mar2022,dist_km,n_events_feb_apr_2022,adm3_name_en,adm3_name_uk,month,pit_total_uah,month_dt,year,month_num,post_invasion,during_occ,post_lib,log_pit,pit_military_uah,pit_civilian_uah,share_military,share_civilian,pop_2022,kse_war_zone_apr2022,pit_total_pc,pit_civilian_pc,pit_military_pc,log_pit_pc,log_pit_civ_pc
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2021-01,1704179.2199999995,2021-01-01,2021.0,1.0,0,0,0,14.348594743689691,0.0,1704179.22,0.0,1.0000000000000002,4920.0,0.0,346.37789024390236,346.3778902439024,0.0,5.850413208269587,5.850413208269588
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2021-02,2949505.15,2021-02-01,2021.0,2.0,0,0,0,14.897148307522263,0.0,2949505.15,0.0,1.0,4920.0,0.0,599.4929166666667,599.4929166666667,0.0,6.397750845724684,6.397750845724684
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2021-03,3880021.54,2021-03-01,2021.0,3.0,0,0,0,15.171351520860933,0.0,3880021.54,0.0,1.0,4920.0,0.0,788.6222642276423,788.6222642276423,0.0,6.671554684565267,6.671554684565267
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2021-04,5400907.180000001,2021-04-01,2021.0,4.0,0,0,0,15.502077678875064,0.0,5400907.18,0.0,0.9999999999999998,4920.0,0.0,1097.745361788618,1097.7453617886179,0.0,7.001924227637684,7.001924227637683
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2021-05,6637093.48,2021-05-01,2021.0,5.0,0,0,0,15.708184847374037,0.0,6637093.48,0.0,1.0,4920.0,0.0,1349.0027398373984,1349.0027398373984,0.0,7.2078619009396,7.2078619009396
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2021-06,8240028.91,2021-06-01,2021.0,6.0,0,0,0,15.924514531733436,0.0,8240028.91,0.0,1.0,4920.0,0.0,1674.80262398374,1674.80262398374,0.0,7.424047507987567,7.424047507987567
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2021-07,9577486.46,2021-07-01,2021.0,7.0,0,0,0,16.074925846237367,0.0,9577486.459999999,0.0,0.9999999999999998,4920.0,0.0,1946.6435894308945,1946.643589430894,0.0,7.574375505158367,7.5743755051583666
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2021-08,11965734.27,2021-08-01,2021.0,8.0,0,0,0,16.297557729170755,0.0,11965734.27,0.0,1.0,4920.0,0.0,2432.0598109756097,2432.0598109756097,0.0,7.796904925701915,7.796904925701915
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2021-09,13943006.069999998,2021-09-01,2021.0,9.0,0,0,0,16.450488655241507,0.0,13943006.069999998,0.0,1.0,4920.0,0.0,2833.9443231707314,2833.9443231707314,0.0,7.949777576875786,7.949777576875786
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2021-10,15839338.13,2021-10-01,2021.0,10.0,0,0,0,16.578007221889276,0.0,15839338.129999999,0.0,0.9999999999999999,4920.0,0.0,3219.3776686991873,3219.377668699187,0.0,8.077253920076602,8.077253920076602
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2021-11,17164630.43,2021-11-01,2021.0,11.0,0,0,0,16.658361512461635,0.0,17164630.43,0.0,1.0,4920.0,0.0,3488.7460223577236,3488.7460223577236,0.0,8.15758423958499,8.15758423958499
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2021-12,18731557.13,2021-12-01,2021.0,12.0,0,0,0,16.74572025996186,0.0,18731557.13,0.0,1.0,4920.0,0.0,3807.227058943089,3807.227058943089,0.0,8.244919020956937,8.244919020956937
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2022-01,2376303.98,2022-01-01,2022.0,1.0,0,0,0,14.681057309813273,0.0,2376303.98,0.0,1.0,4920.0,0.0,482.9886138211382,482.9886138211382,0.0,6.182061381276973,6.182061381276973
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2022-02,3420849.5399999996,2022-02-01,2022.0,2.0,1,1,0,15.04539977402552,0.0,3420849.54,0.0,1.0000000000000002,4920.0,0.0,695.2946219512194,695.2946219512195,0.0,6.545772878166295,6.545772878166295
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2022-03,3727616.89,2022-03-01,2022.0,3.0,1,1,0,15.131279952216811,0.0,3727616.89,0.0,1.0,4920.0,0.0,757.6457093495935,757.6457093495935,0.0,6.631534882316417,6.631534882316417
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2022-04,8787255.159999998,2022-04-01,2022.0,4.0,1,1,0,15.98881306620966,3917598.25,4869656.91,0.44582730086558686,0.5541726991344134,4920.0,0.0,1786.0274715447151,989.7676646341464,796.2598069105691,7.488308888037747,6.8984800614691535
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2022-05,16195724.689999998,2022-05-01,2022.0,5.0,1,0,1,16.60025791909276,10259286.27,5936438.42,0.6334564501664174,0.3665435498335827,4920.0,0.0,3291.813961382113,1206.593174796748,2085.2207865853657,8.099497785603443,7.096384545942538
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2022-06,17419626.32,2022-06-01,2022.0,6.0,1,0,1,16.673108135359552,10259286.27,7160340.05,0.5889498478059201,0.41105015219407987,4920.0,0.0,3540.574455284553,1455.353668699187,2085.2207865853657,8.172326668630612,7.283691103586516
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2022-07,18391237.6,2022-07-01,2022.0,7.0,1,0,1,16.727384946134116,10259286.27,8131951.33,0.5578355569719788,0.4421644430280211,4920.0,0.0,3738.056422764228,1652.8356361788617,2085.2207865853657,8.2265885651987,7.410852497114238
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2022-08,19562360.75,2022-08-01,2022.0,8.0,1,0,1,16.78911795914702,10259286.27,9303074.48,0.5244400919249994,0.47555990807500065,4920.0,0.0,3976.0895833333334,1890.8687967479675,2085.2207865853657,8.288305570308118,7.545320400879543
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2022-09,20681922.23,2022-09-01,2022.0,9.0,1,0,1,16.844770602796757,10259286.27,10422635.96,0.4960509064828835,0.5039490935171165,4920.0,0.0,4203.642729674797,2118.421943089431,2085.2207865853657,8.343944605581013,7.658898662131242
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2022-10,23094384.3,2022-10-01,2022.0,10.0,1,0,1,16.955100085341943,10259286.27,12835098.030000001,0.444232941512106,0.555767058487894,4920.0,0.0,4693.980548780488,2608.759762195122,2085.2207865853657,8.45424924866903,7.8670134509443574
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2022-11,25197994.74,2022-11-01,2022.0,11.0,1,0,1,17.04227501519166,10259286.27,14938708.47,0.4071469327562849,0.5928530672437152,4920.0,0.0,5121.5436463414635,3036.322859756098,2085.2207865853657,8.541406400592415,8.018731768172486
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2022-12,29195906.17,2022-12-01,2022.0,12.0,1,0,1,17.18953909200346,10259286.27,18936619.9,0.3513946856200627,0.6486053143799372,4920.0,0.0,5934.127270325203,3848.9064837398373,2085.2207865853657,8.688643750845054,8.25580413704912
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2023-01,921828.3,2023-01-01,2023.0,1.0,1,0,1,13.73411534440019,0.0,921828.3,0.0,1.0,4920.0,0.0,187.3634756097561,187.3634756097561,0.0,5.23837347715753,5.23837347715753
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2023-02,2000400.69,2023-02-01,2023.0,2.0,1,0,1,14.508858563357563,0.0,2000400.69,0.0,1.0,4920.0,0.0,406.58550609756094,406.58550609756094,0.0,6.01025074158375,6.01025074158375
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2023-03,3116258.9600000004,2023-03-01,2023.0,3.0,1,0,1,14.952144109964015,0.0,3116258.96,0.0,0.9999999999999999,4920.0,0.0,633.3859674796748,633.3859674796748,0.0,6.452657550718617,6.452657550718617
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2023-04,4514733.81,2023-04-01,2023.0,4.0,1,0,1,15.322857007781549,0.0,4514733.81,0.0,1.0,4920.0,0.0,917.6288231707316,917.6288231707316,0.0,6.822882148680877,6.822882148680877
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2023-05,5726295.119999999,2023-05-01,2023.0,5.0,1,0,1,15.560579478287304,0.0,5726295.119999999,0.0,1.0,4920.0,0.0,1163.8811219512193,1163.8811219512193,0.0,7.06037431954965,7.06037431954965
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2023-06,7149181.25,2023-06-01,2023.0,6.0,1,0,1,15.7825085375,0.0,7149181.25,0.0,1.0,4920.0,0.0,1453.0856199186992,1453.0856199186992,0.0,7.282132542136037,7.282132542136037
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2023-07,9026458.96,2023-07-01,2023.0,7.0,1,0,1,16.015670817521173,0.0,9026458.96,0.0,1.0,4920.0,0.0,1834.646130081301,1834.646130081301,0.0,7.515151812996636,7.515151812996636
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2023-08,10634430.65,2023-08-01,2023.0,8.0,1,0,1,16.179607563721575,0.0,10634430.65,0.0,1.0,4920.0,0.0,2161.4696443089433,2161.4696443089433,0.0,7.679006201393727,7.679006201393727
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2023-09,12929520.99,2023-09-01,2023.0,9.0,1,0,1,16.375023781000476,0.0,12929520.99,0.0,1.0,4920.0,0.0,2627.9514207317075,2627.9514207317075,0.0,7.874340346328539,7.874340346328539
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2023-10,17143561.700000003,2023-10-01,2023.0,10.0,1,0,1,16.65713330834406,0.0,17143561.7,0.0,0.9999999999999998,4920.0,0.0,3484.4637601626023,3484.4637601626014,0.0,8.156356387558558,8.156356387558558
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2023-11,18356916.27,2023-11-01,2023.0,11.0,1,0,1,16.725517024374952,0.0,18356916.27,0.0,1.0,4920.0,0.0,3731.0805426829265,3731.0805426829265,0.0,8.22472114337501,8.22472114337501
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2023-12,20057653.0,2023-12-01,2023.0,12.0,1,0,1,16.814121384506436,0.0,20057653.0,0.0,1.0,4920.0,0.0,4076.7587398373985,4076.7587398373985,0.0,8.31330278799082,8.31330278799082
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2024-01,1614441.19,2024-01-01,2024.0,1.0,1,0,1,14.294500061788074,0.0,1614441.19,0.0,1.0,4920.0,0.0,328.1384532520325,328.1384532520325,0.0,5.79647849279432,5.79647849279432
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2024-02,3172443.3,2024-02-01,2024.0,2.0,1,0,1,14.970012921284953,0.0,3172443.3,0.0,1.0,4920.0,0.0,644.8055487804878,644.8055487804878,0.0,6.470498450390837,6.470498450390837
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2024-03,4224663.28,2024-03-01,2024.0,3.0,1,0,1,15.25645035526124,0.0,4224663.28,0.0,1.0,4920.0,0.0,858.6713983739838,858.6713983739838,0.0,6.7565502213167195,6.7565502213167195
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2024-04,6070960.9799999995,2024-04-01,2024.0,4.0,1,0,1,15.619027631533251,0.0,6070960.9799999995,0.0,1.0,4920.0,0.0,1233.9351585365853,1233.9351585365853,0.0,7.118773744474493,7.118773744474493
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2024-05,7473520.52,2024-05-01,2024.0,5.0,1,0,1,15.826876867711452,0.0,7473520.52,0.0,1.0,4920.0,0.0,1519.0082357723577,1519.0082357723577,0.0,7.326471032096931,7.326471032096931
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2024-06,8929839.23,2024-06-01,2024.0,6.0,1,0,1,16.00490906131525,0.0,8929839.23,0.0,1.0,4920.0,0.0,1815.0079735772358,1815.0079735772358,0.0,7.504395949887963,7.504395949887963
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2024-07,10955026.45,2024-07-01,2024.0,7.0,1,0,1,16.209309036713723,0.0,10955026.45,0.0,1.0,4920.0,0.0,2226.6313922764225,2226.6313922764225,0.0,7.708694144036948,7.708694144036948
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2024-08,12314239.0,2024-08-01,2024.0,8.0,1,0,1,16.326266874274733,0.0,12314239.0,0.0,1.0,4920.0,0.0,2502.894105691057,2502.894105691057,0.0,7.825602441266257,7.825602441266257
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2024-09,14334031.61,2024-09-01,2024.0,9.0,1,0,1,16.478147170543878,0.0,14334031.610000001,0.0,1.0000000000000002,4920.0,0.0,2913.4210589430895,2913.4210589430895,0.0,7.977426471492805,7.977426471492805
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2024-10,19627545.03,2024-10-01,2024.0,10.0,1,0,1,16.792444547230755,0.0,19627545.03,0.0,1.0,4920.0,0.0,3989.3384207317076,3989.3384207317076,0.0,8.291631323513123,8.291631323513123
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2024-11,21192378.92,2024-11-01,2024.0,11.0,1,0,1,16.869152237293164,0.0,21192378.92,0.0,1.0,4920.0,0.0,4307.394089430894,4307.394089430894,0.0,8.368320512604653,8.368320512604653
UA5904001,Boromlianska,Sumska,Sumy,35.0167253270078,50.64183463096897,1,-8.285881493183755,1,Boromlianska,Боромлянська,2024-12,23502012.48,2024-12-01,2024.0,12.0,1,0,1,16.972596655444065,0.0,23502012.48,0.0,1.0,4920.0,0.0,4776.831804878049,4776.831804878049,0.0,8.471742125273277,8.471742125273277
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2021-01,1368198.5,2021-01-01,2021.0,1.0,0,0,0,14.12900619986532,219002.72,1149195.78,0.1600664815814372,0.8399335184185628,10009.0,0.0,136.6968228594265,114.81624338095715,21.88057947846938,4.925054332552133,4.75200482629456
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2021-02,3757631.8900000006,2021-02-01,2021.0,2.0,0,0,0,15.139299766584015,436856.53,3320775.3600000003,0.11625846884112961,0.8837415311588703,10009.0,0.0,375.4253062243981,331.7789349585374,43.64637126586073,5.930719637715844,5.8074784105451265
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2021-03,5997072.64,2021-03-01,2021.0,3.0,0,0,0,15.606782181548324,603225.54,5393847.1,0.1005866655635507,0.8994133344364493,10009.0,0.0,599.1680127884903,538.8997002697572,60.26831251873315,6.397209637331646,6.291383382065275
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2021-04,8918970.290000001,2021-04-01,2021.0,4.0,0,0,0,16.003691171672425,712175.39,8206794.9,0.07984950805346835,0.9201504919465315,10009.0,0.0,891.0950434608853,819.9415426116495,71.15350084923568,6.793572677868976,6.710451904251928
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2021-05,11703988.68,2021-05-01,2021.0,5.0,0,0,0,16.27544033993188,919978.69,10784009.99,0.07860386020127286,0.9213961397987271,10009.0,0.0,1169.3464561894295,1077.4313108202618,91.91514536916775,7.065055100359215,6.983262774250887
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2021-06,14489292.98,2021-06-01,2021.0,6.0,0,0,0,16.4889205884721,1114481.51,13374811.469999999,0.07691759090925636,0.9230824090907436,10009.0,0.0,1447.6264342092118,1336.278496353282,111.34793785592966,7.278371099702706,7.198391854852124
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2021-07,17326113.9,2021-07-01,2021.0,7.0,0,0,0,16.667725453062086,1319423.08,16006690.82,0.07615228017172392,0.9238477198282762,10009.0,0.0,1731.053441902288,1599.229775202318,131.82366669997003,7.457062944248139,7.377902507418464
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2021-08,20659653.92,2021-08-01,2021.0,8.0,0,0,0,16.843693318708915,1495951.34,19163702.58,0.07240931265319085,0.9275906873468089,10009.0,0.0,2064.107695074433,1914.647075631931,149.46061944250175,7.632937656613652,7.557810743042218
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2021-09,25048691.3,2021-09-01,2021.0,9.0,0,0,0,17.036332180539677,1656126.92,23392564.38,0.0661163052458553,0.9338836947541447,10009.0,0.0,2502.6167749025876,2337.15300029973,165.46377460285743,7.825491675340684,7.757116580566542
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2021-10,28065243.33,2021-10-01,2021.0,10.0,0,0,0,17.150042512181933,1819004.09,26246239.240000002,0.06481340883496271,0.9351865911650374,10009.0,0.0,2804.000732340893,2622.263886502148,181.73684583874513,7.93915907904086,7.872174579649149
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2021-11,31281897.340000004,2021-11-01,2021.0,11.0,0,0,0,17.25855016041883,1987022.39,29294874.950000003,0.06351988079249926,0.9364801192075007,10009.0,0.0,3125.376894794685,2926.853327005695,198.5235677889899,8.047630071466333,7.982024780590734
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2021-12,36331754.14,2021-12-01,2021.0,12.0,0,0,0,17.408202714068153,2166413.74,34165340.4,0.05962865794070906,0.9403713420592908,10009.0,0.0,3629.9084963532823,3413.4619242681583,216.44657208512342,8.197238170422953,8.135775197150847
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2022-01,1871786.28,2022-01-01,2022.0,1.0,0,0,0,14.442404297084384,165484.37,1706301.91,0.08840986375859107,0.9115901362414088,10009.0,0.0,187.01031871315817,170.47676191427715,16.53355679888101,5.236496848095843,5.144447758383055
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2022-02,4184830.65,2022-02-01,2022.0,2.0,1,1,0,15.24697703409539,312469.63,3872361.02,0.07466721024899778,0.9253327897510023,10009.0,0.0,418.1067689079828,386.88790288740137,31.218866020581476,6.038125705857585,5.9607163877966975
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2022-03,6194663.33,2022-03-01,2022.0,3.0,1,1,0,15.639198887558004,655290.88,5539372.45,0.1057831305902463,0.8942168694097538,10009.0,0.0,618.9093146168449,553.4391497652114,65.47016485163353,6.429573200594089,6.317957061842085
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2022-04,8468363.110000001,2022-04-01,2022.0,4.0,1,1,0,15.951847908659207,1633857.9,6834505.21,0.19293668431277267,0.8070633156872272,10009.0,0.0,846.0748436407234,682.8359686282346,163.23887501248876,6.741789053960444,6.527718076916042
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2022-05,11893222.54,2022-05-01,2022.0,5.0,1,0,1,16.29147934546312,3236777.89,8656444.65,0.27215314260822704,0.727846857391773,10009.0,0.0,1188.2528264561893,864.8660855230293,323.3867409331602,7.081080511980737,6.763730260950409
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2022-06,15290547.96,2022-06-01,2022.0,6.0,1,0,1,16.54274548046545,4445743.85,10844804.110000001,0.29075111380115637,0.7092488861988436,10009.0,0.0,1527.6798841043062,1083.5052562693577,444.1746278349485,7.332159821095465,6.9888791769765835
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2022-07,19473683.36,2022-07-01,2022.0,7.0,1,0,1,16.78457459211178,6339276.27,13134407.09,0.325530417271815,0.674469582728185,10009.0,0.0,1945.617280447597,1312.259675292237,633.3576051553601,7.573848417199264,7.180267627248194
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2022-08,31102031.71,2022-08-01,2022.0,8.0,1,0,1,17.252783735463723,14161341.27,16940690.44,0.45531884868623584,0.5446811513137642,10009.0,0.0,3107.4065051453695,1692.54575282246,1414.8607523229093,8.041865496096174,7.434579688617097
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2022-09,41168998.79,2022-09-01,2022.0,9.0,1,0,1,17.533196098818955,21787829.46,19381169.33,0.5292290339907972,0.47077096600920276,10009.0,0.0,4113.198000799281,1936.3741962233987,2176.8238045758817,8.32219919759129,7.569088828137923
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2022-10,51153800.779999994,2022-10-01,2022.0,10.0,1,0,1,17.75034737369957,29241281.84,21912518.94,0.5716345881268845,0.42836541187311566,10009.0,0.0,5110.780375661903,2189.281540613448,2921.4988350484564,8.539303032627004,7.691785371905496
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2022-11,63784803.629999995,2022-11-01,2022.0,11.0,1,0,1,17.971025548004004,37887827.66,25896975.97,0.593994580273038,0.406005419726962,10009.0,0.0,6372.744892596663,2587.3689649315615,3785.3759276651012,8.759942471050616,7.8587832130523365
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2022-12,78043157.5,2022-12-01,2022.0,12.0,1,0,1,18.172772545734624,46179074.89,31864082.61,0.5917120266437196,0.4082879733562805,10009.0,0.0,7797.298181636527,3183.5430722349884,4613.755109401539,8.961660807031091,8.06606409530795
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2023-01,2747902.42,2023-01-01,2023.0,1.0,1,0,1,14.82634878614635,986870.09,1761032.33,0.35913578401375695,0.6408642159862431,10009.0,0.0,274.54315316215406,175.94488260565493,98.59827055649914,5.618744252124156,5.175838286371331
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2023-02,5868941.339999999,2023-02-01,2023.0,2.0,1,0,1,15.585184994990591,2073394.76,3795546.5799999996,0.3532825836695107,0.6467174163304894,10009.0,0.0,586.3664042361873,379.2133659706264,207.153038265561,6.375648823114898,5.940732584540628
UA5904003,Velykopysarivska,Sumska,Sumy,35.429749443006294,50.41078109474686,1,-12.928821876472172,4,Velykopysarivska,Великописарівська,2023-03,8828606.56,2023-03-01,2023.0,3.0,1,0,1,15.993507865920863,3222513.55,5606093.010000001,0.3650081729318788,0.6349918270681212,10009.0,0.0,882.0667958837047,560.1052063143172,321.9615895693875,6.783400844270318,6.3299084214775885
